כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
הנשיא 40,43,25/03/2018,"710,000 ₪",11686-17-2,דירה בבית קומות,2,קרקע נמוכה,1950,"22,558 ₪",2
הנשיא 40,43,17/06/2005,"297,000 ₪",11686-17-2,דירה בבית קומות,2,קרקע נמוכה,1950,"22,558 ₪",2
שומרון 6,76,21/08/2023,"1,440,000 ₪",11718-16-8,דירה בבית קומות,3,שניה,1960,"18,947 ₪",3
עובדיה 29,88,16/08/2023,"1,450,000 ₪",12597-9-8,דירה בבית קומות,3.5,ראשונה,1970,"16,477 ₪",3
הנשיא 40,71,10/08/2023,"1,363,600 ₪",11686-17-6,דירה בבית קומות,3,קרקע,1950,"19,206 ₪",2
הנשיא 40,71,20/02/2008,"630,000 ₪",11686-17-6,דירה בבית קומות,3,קרקע,1950,"19,206 ₪",2
הנשיא 40,71,10/08/2023,חלק נמכר,11686-17-6,דירה בבית קומות,3,קרקע,1950,"19,206 ₪",2
הנשיא 40,71,מחיר,1,11686-17-6,דירה בבית קומות,3,קרקע,1950,"19,206 ₪",2
הנשיא 40,71,33%,"449,988 ₪",11686-17-6,דירה בבית קומות,3,קרקע,1950,"19,206 ₪",2
הנשיא 40,71,2,33%,11686-17-6,דירה בבית קומות,3,קרקע,1950,"19,206 ₪",2
הנשיא 40,71,"449,988 ₪",3,11686-17-6,דירה בבית קומות,3,קרקע,1950,"19,206 ₪",2
עובדיה 25,50,02/08/2023,"1,256,000 ₪",12597-12-1,דירה בבית קומות,3,קרקע,1960,"25,120 ₪",3
עובדיה 25,50,20/06/2019,"835,000 ₪",12597-12-1,דירה בבית קומות,3,קרקע,1960,"25,120 ₪",3
עובדיה 25,50,02/08/2023,חלק נמכר,12597-12-1,דירה בבית קומות,3,קרקע,1960,"25,120 ₪",3
עובדיה 25,50,מחיר,1,12597-12-1,דירה בבית קומות,3,קרקע,1960,"25,120 ₪",3
עובדיה 25,50,50%,"628,000 ₪",12597-12-1,דירה בבית קומות,3,קרקע,1960,"25,120 ₪",3
עובדיה 25,50,2,50%,12597-12-1,דירה בבית קומות,3,קרקע,1960,"25,120 ₪",3
עובדיה 25,50,"628,000 ₪","1,256,000 ₪",12597-12-1,דירה בבית קומות,3,קרקע,1960,"25,120 ₪",3
בית אל 11,59,31/07/2023,"700,000 ₪",11719-11-4,דירה בבית קומות,3,ראשונה,1960,"11,864 ₪",2
בית אל 11,59,10/05/2015,"600,000 ₪",11719-11-4,דירה בבית קומות,3,ראשונה,1960,"11,864 ₪",2
בית אל 11,59,10/05/2013,"520,000 ₪",11719-11-4,דירה בבית קומות,3,ראשונה,1960,"11,864 ₪",2
בית אל 11,59,08/04/2011,"400,000 ₪",11719-11-4,דירה בבית קומות,3,ראשונה,1960,"11,864 ₪",2
התשבי 53,82.4,25/07/2023,"1,730,000 ₪",11688-16-7,דירה בבית קומות,4,שניה,1970,"20,995 ₪",3
שונמית 10,57,22/07/2023,"1,123,000 ₪",12595-5-2,דירה בבית קומות,3,שניה,1960,"19,702 ₪",3
יפה נוף 6,35.25,16/07/2023,"850,000 ₪",11685-4-5,דירה בבית קומות,1.5,ראשונה,1950,"24,113 ₪",2
עובדיה 4,83.1,13/07/2023,"2,000,000 ₪",11719-24-1,דירה בבית קומות,3,קרקע,1960,"24,067 ₪",1
עובדיה 10,135,09/07/2023,"2,600,000 ₪",11719-21-7,דירה בבית קומות,5,רביעית,2021,"19,259 ₪",2
התשבי 31,28.3,06/07/2023,"790,000 ₪",11718-23-6,דירה בבית קומות,1,ראשונה,1950,"28,214 ₪",2
התשבי 31,28.3,27/08/2010,"350,000 ₪",11718-23-6,דירה בבית קומות,1,ראשונה,1950,"28,214 ₪",2
התשבי 31,28.3,28/11/2003,"324,000 ₪",11718-23-6,דירה בבית קומות,1,ראשונה,1950,"28,214 ₪",2
עין גדי 1,176,19/06/2023,"4,870,000 ₪",11691-14-18,דירה בבית קומות,6,ראשונה,2023,"27,670 ₪",4
בית אל 6,76.21,13/06/2023,"1,250,000 ₪",11113-10-3,דירה בבית קומות,4,שלישית,1960,"16,402 ₪",5
הנשיא 2,75.5,06/06/2023,"1,560,000 ₪",11718-11-5,דירה בבית קומות,3.5,שלישית,1960,"20,800 ₪",3
הנשיא 2,75.5,22/02/2017,"1,040,000 ₪",11718-11-5,דירה בבית קומות,3.5,שלישית,1960,"20,800 ₪",3
הנשיא 2,75.5,01/05/2013,"935,000 ₪",11718-11-5,דירה בבית קומות,3.5,שלישית,1960,"20,800 ₪",3
שונמית 7,128,28/05/2023,"2,350,000 ₪",11114-11-14,דירה בבית קומות,5,קומה 0,1965,"18,359 ₪",4
התשבי 13,71.5,28/05/2023,"1,395,000 ₪",11718-6-5,דירה בבית קומות,3,שניה,1960,"19,648 ₪",3
התשבי 13,71.5,02/02/2016,"875,000 ₪",11718-6-5,דירה בבית קומות,3,שניה,1960,"19,648 ₪",3
שונמית 5,128,25/05/2023,"2,300,000 ₪",11114-11-19,דירה בבית קומות,5,חמישית,1961,"17,969 ₪",4
עובדיה 10,134,18/05/2023,"2,560,000 ₪",11719-21-8,דירה בבית קומות,5,רביעית,2021,"19,104 ₪",2
עין גדי 1,145,02/05/2023,"4,000,000 ₪",11691-14-17,דירה בבית קומות,5,חמישית,2023,"27,586 ₪",4
עובדיה 1,88.94,19/04/2023,"1,735,000 ₪",12598-13-6,דירה בבית קומות,4,שלישית,1970,"19,716 ₪",5
עובדיה 1,88.94,09/11/2012,"1,120,000 ₪",12598-13-6,דירה בבית קומות,4,שלישית,1970,"19,716 ₪",5
שונמית 7,67.6,02/04/2023,"4,200,000 ₪",11114-11-1,קומבינציה,3,ראשונה,1965,"62,130 ₪",4
סוכות 6,60,30/03/2023,"641,000 ₪",10813-56-1,דירה בבית קומות,2,שישית,0,"10,683 ₪",0
שונמית 5,117,27/03/2023,"3,154,000 ₪",11114-11-20,דירה בבית קומות,5,שישית,1961,"26,957 ₪",4
הנשיא 28,76.6,09/03/2023,"2,180,000 ₪",11688-14-6,דירה בבית קומות,3,שניה,1960,"28,684 ₪",3
הנשיא 28,76.6,29/04/2013,"1,206,000 ₪",11688-14-6,דירה בבית קומות,3,שניה,1960,"28,684 ₪",3
בית אל 30,128,08/03/2023,"2,770,000 ₪",11114-16-3,דירה בבית קומות,5,קרקע,1940,"21,641 ₪",2
הנשיא 13,71.1,05/03/2023,"3,030,000 ₪",11685-3-4,דירה בבית קומות,4,ראשונה,1960,"42,676 ₪",3
הנשיא 13,71.1,08/07/2018,"1,435,000 ₪",11685-3-4,דירה בבית קומות,4,ראשונה,1960,"42,676 ₪",3
התשבי 100,77.7,28/02/2023,"1,750,000 ₪",11713-12-2,דירה בבית קומות,3,ראשונה,1960,"22,523 ₪",2
שונמית 6,58.77,26/02/2023,"980,000 ₪",12595-7-4,דירה בבית קומות,3,שלישית,1960,"16,675 ₪",3
עובדיה 17,131.2,15/02/2023,"893,000 ₪",12598-6-2,דירת גן,6,קרקע,1992,"6,806 ₪",5
עובדיה 25,59.5,09/02/2023,"900,000 ₪",12597-12-2,דירה בבית קומות,3,קרקע,1960,"15,254 ₪",3
עובדיה 25,59.5,16/03/2020,"810,000 ₪",12597-12-2,דירה בבית קומות,3,קרקע,1960,"15,254 ₪",3
עובדיה 37,81,25/01/2023,"2,100,000 ₪",12597-4-4,לא ידוע,3,לא ידוע,2023,"25,926 ₪",2
עובדיה 13,90.7,19/01/2023,"1,890,000 ₪",12598-7-9,דירה בבית קומות,4,"שלישית , קרקע",1970,"21,000 ₪",3
עובדיה 13,90.7,21/04/2019,"1,540,000 ₪",12598-7-9,דירה בבית קומות,4,"שלישית , קרקע",1970,"21,000 ₪",3
עובדיה 13,90.7,05/01/2015,"1,410,000 ₪",12598-7-9,דירה בבית קומות,4,"שלישית , קרקע",1970,"21,000 ₪",3
התשבי 36,146.73,12/01/2023,"2,810,000 ₪",11688-29-7,דירה בבית קומות,5,רביעית+חמישית,1996,"19,247 ₪",3
התשבי 36,146.73,17/03/1998,"1,431,000 ₪",11688-29-7,דירה בבית קומות,5,רביעית+חמישית,1996,"19,247 ₪",3
עובדיה 19,62.3,10/01/2023,"1,245,000 ₪",12598-5-2,דירה בבית קומות,3,שניה,1960,"20,081 ₪",6
עובדיה 19,62.3,27/09/2018,"1,090,000 ₪",12598-5-2,דירה בבית קומות,3,שניה,1960,"20,081 ₪",6
חורשה 20,79.15,28/12/2022,"1,925,000 ₪",11689-16-4,דירה בבית קומות,4,שניה,1960,"24,367 ₪",3
חורשה 20,79.15,19/02/2015,"1,475,000 ₪",11689-16-4,דירה בבית קומות,4,שניה,1960,"24,367 ₪",3
עובדיה 19,63.3,28/12/2022,"1,375,000 ₪",12598-5-4,דירה בבית קומות,3,רביעית,1960,"21,825 ₪",6
עובדיה 19,63.3,25/05/2017,"1,239,000 ₪",12598-5-4,דירה בבית קומות,3,רביעית,1960,"21,825 ₪",6
עובדיה 19,63.3,22/04/2015,"1,190,000 ₪",12598-5-4,דירה בבית קומות,3,רביעית,1960,"21,825 ₪",6
עובדיה 19,63.3,13/05/2013,"900,000 ₪",12598-5-4,דירה בבית קומות,3,רביעית,1960,"21,825 ₪",6
התשבי 19,95.1,20/12/2022,"1,920,000 ₪",11718-14-4,דירה בבית קומות,5,"שלישית, רביעית",1998,"20,211 ₪",3
התשבי 19,95.1,01/12/2003,"931,000 ₪",11718-14-4,דירה בבית קומות,5,"שלישית, רביעית",1998,"20,211 ₪",3
הנשיא 74,985,19/12/2022,"75,000 ₪",11713-5-0,ללא תיכנון,לא ידוע,לא ידוע,2021,76 ₪,8
עין גדי 1,108,18/12/2022,"2,685,000 ₪",11691-14-4,דירה בבית קומות,4,קרקע,2023,"24,861 ₪",4
עין גדי 1,108,18/08/2021,"6,500,000 ₪",11691-14-4,דירה בבית קומות,4,קרקע,2023,"24,861 ₪",4
עין גדי 1,108,25/03/2012,"500,000 ₪",11691-14-4,דירה בבית קומות,4,קרקע,2023,"24,861 ₪",4
עין גדי 1,108,29/12/2010,"775,000 ₪",11691-14-4,דירה בבית קומות,4,קרקע,2023,"24,861 ₪",4
שומרון 4,70.38,30/11/2022,"1,898,000 ₪",11718-15-3,דירה בבית קומות,4,ראשונה,1997,"27,114 ₪",4
שומרון 4,70.38,11/10/2014,"1,790,000 ₪",11718-15-3,דירה בבית קומות,4,ראשונה,1997,"27,114 ₪",4
עובדיה 5,76,28/11/2022,"1,950,000 ₪",12598-11-6,דירה בבית קומות,3,ראשונה,2021,"25,658 ₪",0
בית אל 6,66.3,17/11/2022,"1,200,000 ₪",11113-10-38,דירה בבית קומות,3,ראשונה,1960,"18,100 ₪",5
עובדיה 6,83.52,13/11/2022,"1,625,000 ₪",11719-23-1,דירה בבית קומות,3,קרקע,1930,"19,456 ₪",2
התשבי 26,63,13/11/2022,"1,420,000 ₪",11719-25-1,דירה בבית קומות,3,קרקע,1960,"22,540 ₪",2
בית אל 7,90.97,08/11/2022,"2,050,000 ₪",11719-7-4,דירה בבית קומות,4,שניה,1980,"22,778 ₪",3
בית אל 7,90.97,25/04/2013,"1,280,000 ₪",11719-7-4,דירה בבית קומות,4,שניה,1980,"22,778 ₪",3
עובדיה 21,86,12/10/2022,"1,900,000 ₪",12598-3-9,דירה בבית קומות,4,ראשונה,1950,"22,093 ₪",2
הנשיא 68,119.4,11/10/2022,"6,100,000 ₪",11691-16-8,קרקע למגורים,לא ידוע,שניה,1950,"51,261 ₪",1
הנשיא 68,119.4,16/02/2017,"3,924,000 ₪",11691-16-8,קרקע למגורים,לא ידוע,שניה,1950,"51,261 ₪",1
עובדיה 31,50.37,29/09/2022,"1,470,000 ₪",12597-8-5,דירה בבית קומות,3,ראשונה,1960,"29,184 ₪",2
עובדיה 24,111.13,22/09/2022,"1,930,000 ₪",11114-2-6,דירה בבית קומות,4,קומה 3,1960,"17,387 ₪",7
עובדיה 24,111.13,10/07/2001,"620,000 ₪",11114-2-6,דירה בבית קומות,4,קומה 3,1960,"17,387 ₪",7
לאונרדו דה-וינצ'י 8,140.19,20/09/2022,"2,690,000 ₪",11690-18-6,דירה בבית קומות,5,שניה + שלישית,1960,"19,214 ₪",2
לאונרדו דה-וינצ'י 8,140.19,14/09/2012,"1,800,000 ₪",11690-18-6,דירה בבית קומות,5,שניה + שלישית,1960,"19,214 ₪",2
לאונרדו דה-וינצ'י 8,140.19,11/10/2006,"768,000 ₪",11690-18-6,דירה בבית קומות,5,שניה + שלישית,1960,"19,214 ₪",2
התשבי 89,141,14/09/2022,"3,770,000 ₪",11713-2-11,דירה בבית קומות,5,שלישית,1950,"26,738 ₪",3
עין גדי 3,98,14/09/2022,"3,250,000 ₪",11691-13-2,דירה בבית קומות,5,רביעית,2020,"33,163 ₪",1
עין גדי 3,98,16/06/2020,"2,500,000 ₪",11691-13-2,דירה בבית קומות,5,רביעית,2020,"33,163 ₪",1
עובדיה 5,114,14/09/2022,"2,965,000 ₪",12598-11-8,דירה בבית קומות,5,רביעית,2021,"26,009 ₪",0
עובדיה 29,88.07,12/09/2022,"1,500,000 ₪",12597-9-10,דירה בבית קומות,4,שניה,1970,"17,032 ₪",3
איריס 2,95.04,11/09/2022,"1,680,000 ₪",11691-15-9,דירה בבית קומות,4,שלישית,1960,"17,684 ₪",3
איריס 2,95.04,31/12/2006,"633,000 ₪",11691-15-9,דירה בבית קומות,4,שלישית,1960,"17,684 ₪",3
איריס 2,95.04,11/09/2022,חלק נמכר,11691-15-9,דירה בבית קומות,4,שלישית,1960,"17,684 ₪",3
איריס 2,95.04,מחיר,1,11691-15-9,דירה בבית קומות,4,שלישית,1960,"17,684 ₪",3
איריס 2,95.04,33%,"554,400 ₪",11691-15-9,דירה בבית קומות,4,שלישית,1960,"17,684 ₪",3
איריס 2,95.04,2,33%,11691-15-9,דירה בבית קומות,4,שלישית,1960,"17,684 ₪",3
איריס 2,95.04,"554,400 ₪",3,11691-15-9,דירה בבית קומות,4,שלישית,1960,"17,684 ₪",3
התשבי 89,141,28/08/2022,"4,010,000 ₪",11713-2-12,דירה בבית קומות,5,רביעית,1950,"28,440 ₪",3
עובדיה 27,111.64,24/08/2022,"1,750,000 ₪",12597-11-3,דירה בבית קומות,4,ראשונה,1980,"15,766 ₪",5
עובדיה 27,111.64,14/11/2016,"1,525,000 ₪",12597-11-3,דירה בבית קומות,4,ראשונה,1980,"15,766 ₪",5
עובדיה 27,111.64,10/08/2007,"478,000 ₪",12597-11-3,דירה בבית קומות,4,ראשונה,1980,"15,766 ₪",5
הנשיא 18,60.9,22/08/2022,"1,100,000 ₪",11688-8-3,דירה בבית קומות,3,ראשונה,1960,"18,062 ₪",1
בית אל 6,93.2,18/08/2022,"740,000 ₪",11113-10-17,דירה בבית קומות,4,ראשונה,1960,"7,940 ₪",5
התשבי 89,137,10/08/2022,"3,660,000 ₪",11713-2-13,דירה בבית קומות,5,רביעית,1950,"26,715 ₪",3
בית אל 30,72.38,04/08/2022,"1,440,000 ₪",11114-16-4,דירה בבית קומות,3,ראשונה,1940,"19,895 ₪",2
שונמית 17,63.36,02/08/2022,"1,460,000 ₪",12596-7-7,דירה בבית קומות,3,שניה,1960,"23,175 ₪",2
שונמית 17,63.36,21/09/2010,"835,000 ₪",12596-7-7,דירה בבית קומות,3,שניה,1960,"23,175 ₪",2
שונמית 17,63.36,28/05/2002,"761,000 ₪",12596-7-7,דירה בבית קומות,3,שניה,1960,"23,175 ₪",2
בית אל 21,124,02/08/2022,"2,600,000 ₪",11719-18-8,דירה בבית קומות,5,ראשונה,1960,"20,968 ₪",3
בית אל 21,124,19/06/2007,"650,000 ₪",11719-18-8,דירה בבית קומות,5,ראשונה,1960,"20,968 ₪",3
עובדיה 5,76,07/07/2022,"1,980,000 ₪",12598-11-9,דירה בבית קומות,3,שניה,2021,"26,053 ₪",0
יפה נוף 8,62.25,04/07/2022,"1,880,000 ₪",11685-5-19,דירת גן,4,שלישית,1960,"30,323 ₪",4
יפה נוף 8,62.25,15/07/2018,"1,918,000 ₪",11685-5-19,דירת גן,4,שלישית,1960,"30,323 ₪",4
יפה נוף 8,62.25,14/09/2014,"1,235,000 ₪",11685-5-19,דירת גן,4,שלישית,1960,"30,323 ₪",4
עובדיה 24,110,28/06/2022,"1,900,000 ₪",11114-2-1,דירה בבית קומות,3,קומה 1,1960,"17,273 ₪",7
עובדיה 24,110,13/06/2018,"1,425,000 ₪",11114-2-1,דירה בבית קומות,3,קומה 1,1960,"17,273 ₪",7
עובדיה 24,110,28/09/2008,"1,058,000 ₪",11114-2-1,דירה בבית קומות,3,קומה 1,1960,"17,273 ₪",7
בית אל 21,67.5,27/06/2022,"1,750,000 ₪",11719-18-7,דירה בבית קומות,3,ראשונה,1960,"25,926 ₪",3
התשבי 53,81.8,27/06/2022,"1,500,000 ₪",11688-16-3,דירה בבית קומות,4,ראשונה,1970,"18,337 ₪",3
יפה נוף 34,109.75,23/06/2022,"2,600,000 ₪",11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,28/10/2020,"450,000 ₪",11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,08/01/2014,"2,275,000 ₪",11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,23/06/2022,חלק נמכר,11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,מחיר,1,11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,25%,"650,000 ₪",11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,2,25%,11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,"650,000 ₪",3,11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,4,25%,11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
יפה נוף 34,109.75,"650,000 ₪","2,600,000 ₪",11686-34-18,דירה בבית קומות,4,שניה,2010,"23,853 ₪",8
הנשיא 46,50,19/06/2022,"1,437,000 ₪",11686-27-3,דירה בבית קומות,2,ראשונה,1950,"28,740 ₪",1
הנשיא 5,98.74,16/06/2022,"2,100,000 ₪",11685-1-2,דירת גן,4,"קרקע, ראשונה, שניה",1980,"21,268 ₪",1
הנשיא 65,66.5,08/06/2022,"2,270,000 ₪",11687-8-4,דירה בבית קומות,3,ראשונה,1960,"34,394 ₪",4
הנשיא 65,66.5,25/07/2013,"1,284,000 ₪",11687-8-4,דירה בבית קומות,3,ראשונה,1960,"34,394 ₪",4
הנשיא 65,66.5,19/05/2005,"835,000 ₪",11687-8-4,דירה בבית קומות,3,ראשונה,1960,"34,394 ₪",4
הנשיא 65,66.5,22/12/2002,"714,000 ₪",11687-8-4,דירה בבית קומות,3,ראשונה,1960,"34,394 ₪",4
יפה נוף 18,96.62,07/06/2022,"2,135,000 ₪",11685-15-8,דירה בבית קומות,3,שניה,1960,"22,097 ₪",2
חורשה 14,79.15,07/06/2022,"1,580,000 ₪",11689-15-6,דירה בבית קומות,3,שלישית,1960,"20,000 ₪",3
חורשה 14,79.15,18/11/2020,"1,230,000 ₪",11689-15-6,דירה בבית קומות,3,שלישית,1960,"20,000 ₪",3
חורשה 14,79.15,22/11/2017,"1,480,000 ₪",11689-15-6,דירה בבית קומות,3,שלישית,1960,"20,000 ₪",3
התשבי 19,115.95,30/05/2022,"1,950,000 ₪",11718-14-9,דירה בבית קומות,4,"חמישית, שישית",1998,"16,957 ₪",3
התשבי 19,115.95,04/11/2010,"1,600,000 ₪",11718-14-9,דירה בבית קומות,4,"חמישית, שישית",1998,"16,957 ₪",3
עובדיה 12,1098,24/05/2022,"7,000,000 ₪",11719-20-2,קומבינציה,לא ידוע,לא ידוע,1939,"6,375 ₪",1
עובדיה 12,250,24/05/2022,"4,750,000 ₪",11719-20-1,קוטג' חד משפחתי,7,ראשונה,1939,"19,000 ₪",1
שונמית 3,67.6,19/05/2022,"1,350,000 ₪",11114-12-4,דירה בבית קומות,4,שניה,1960,"19,970 ₪",2
הנשיא 74,130,15/05/2022,"3,400,000 ₪",11713-5-10,דירת גן,4,קומה 3,2021,"26,154 ₪",8
התשבי 13,71.5,15/05/2022,"1,140,000 ₪",11718-6-6,דירה בבית קומות,3,שניה,1960,"16,056 ₪",3
התשבי 13,71.5,05/10/2020,"950,000 ₪",11718-6-6,דירה בבית קומות,3,שניה,1960,"16,056 ₪",3
התשבי 13,71.5,19/11/2013,"887,000 ₪",11718-6-6,דירה בבית קומות,3,שניה,1960,"16,056 ₪",3
התשבי 13,71.5,12/09/2003,"616,000 ₪",11718-6-6,דירה בבית קומות,3,שניה,1960,"16,056 ₪",3
התשבי 69,70,11/05/2022,"1,730,000 ₪",11686-29-7,דירת גן,3,ראשונה,1950,"24,714 ₪",1
שונמית 11,72.5,10/05/2022,"1,380,000 ₪",11114-5-4,דירה בבית קומות,3,ראשונה,1960,"19,034 ₪",2
שונמית 12,57,10/05/2022,"1,100,000 ₪",12595-4-2,דירה בבית קומות,3,שניה,1960,"19,298 ₪",3
שונמית 12,57,21/03/2012,"770,000 ₪",12595-4-2,דירה בבית קומות,3,שניה,1960,"19,298 ₪",3
שונמית 6,58.77,10/05/2022,"1,150,000 ₪",12595-7-12,דירה בבית קומות,3,שלישית,1960,"19,828 ₪",3
שונמית 6,58.77,29/05/2015,"920,000 ₪",12595-7-12,דירה בבית קומות,3,שלישית,1960,"19,828 ₪",3
שונמית 6,58.77,16/07/2008,"420,000 ₪",12595-7-12,דירה בבית קומות,3,שלישית,1960,"19,828 ₪",3
עין גדי 3,98,08/05/2022,"3,280,000 ₪",11691-13-11,דירה בבית קומות,4,רביעית,2020,"33,469 ₪",1
ללא כתובת,90.75,04/05/2022,"1,635,000 ₪",10812-21-29,דירה בבית קומות,4,-,0,"18,017 ₪",0
יפה נוף 8,62.25,03/05/2022,"1,625,000 ₪",11685-5-13,דירה בבית קומות,4,ראשונה,1960,"26,104 ₪",4
בית אל 14,87.8,01/05/2022,"1,380,000 ₪",11113-6-6,דירה בבית קומות,4,שלישית,1970,"15,862 ₪",3
בית אל 14,87.8,10/04/2019,"1,280,000 ₪",11113-6-6,דירה בבית קומות,4,שלישית,1970,"15,862 ₪",3
הנשיא 5,140.7,28/04/2022,"2,500,000 ₪",11685-1-9,דירה בבית קומות,5,"קרקע, ראשונה, שניה",1980,"17,768 ₪",1
שומרון 1,65.5,28/04/2022,"1,450,000 ₪",11688-24-6,דירה בבית קומות,3,שניה,1960,"22,137 ₪",2
בית אל 13,69.5,27/04/2022,"1,718,700 ₪",11719-12-4,דירה בבית קומות,3,שניה,1960,"24,909 ₪",3
בית אל 13,69.5,מחיר,1,11719-12-4,דירה בבית קומות,3,שניה,1960,"24,909 ₪",3
בית אל 13,69.5,35%,"601,545 ₪",11719-12-4,דירה בבית קומות,3,שניה,1960,"24,909 ₪",3
בית אל 13,69.5,2,64%,11719-12-4,דירה בבית קומות,3,שניה,1960,"24,909 ₪",3
בית אל 13,69.5,"1,099,968 ₪","1,718,700 ₪",11719-12-4,דירה בבית קומות,3,שניה,1960,"24,909 ₪",3
התשבי 66,49.6,27/04/2022,"1,075,000 ₪",11690-7-10,דירה בבית קומות,2,שלישית,1960,"21,939 ₪",3
התשבי 66,49.6,09/01/2014,"910,000 ₪",11690-7-10,דירה בבית קומות,2,שלישית,1960,"21,939 ₪",3
הנשיא 72,69,17/04/2022,"1,400,000 ₪",11713-3-5,דירה בבית קומות,2,ראשונה,1950,"20,290 ₪",1
חורשה 7,81.8,14/04/2022,"1,790,000 ₪",11686-13-5,דירה בבית קומות,4,ראשונה,1950,"22,099 ₪",4
חורשה 7,81.8,23/10/2003,"946,000 ₪",11686-13-5,דירה בבית קומות,4,ראשונה,1950,"22,099 ₪",4
הנשיא 46,50,13/04/2022,"1,450,000 ₪",11686-27-2,דירה בבית קומות,3,קרקע,1950,"29,000 ₪",1
ללא כתובת,58.41,11/04/2022,"1,725,000 ₪",10812-5-6,דירה בבית קומות,3,שלישית,0,"29,533 ₪",0
עובדיה 21,55,10/04/2022,"1,150,000 ₪",12598-3-8,דירה בבית קומות,3,לא ידוע,1950,"20,909 ₪",2
התשבי 38,76.5,07/04/2022,"1,660,000 ₪",11688-30-3,דירה בבית קומות,3,קרקע,1960,"21,699 ₪",2
הנשיא 46,50,30/03/2022,"1,510,000 ₪",11686-28-3,דירה בבית קומות,2,ראשונה,1960,"30,200 ₪",1
בית אל 18,151.55,27/03/2022,"2,500,000 ₪",11113-2-3,דירה בבית קומות,6,"ראשונה,שניה,שלישית",1956,"16,556 ₪",2
בית אל 18,151.55,05/04/2012,"1,780,000 ₪",11113-2-3,דירה בבית קומות,6,"ראשונה,שניה,שלישית",1956,"16,556 ₪",2
בית אל 18,151.55,06/06/2007,"1,440,000 ₪",11113-2-3,דירה בבית קומות,6,"ראשונה,שניה,שלישית",1956,"16,556 ₪",2
שומרון 8,112,23/03/2022,"3,450,000 ₪",11718-18-7,דירה בבית קומות,5,קרקע,1930,"30,804 ₪",1
שומרון 8,112,02/02/2011,"1,750,000 ₪",11718-18-7,דירה בבית קומות,5,קרקע,1930,"30,804 ₪",1
בית אל 15,91.35,16/03/2022,"1,500,000 ₪",11719-16-4,דירה בבית קומות,4,שניה,1970,"16,420 ₪",3
התשבי 100,70,10/03/2022,"1,400,000 ₪",11713-12-1,דירה בבית קומות,3,קרקע,1960,"20,000 ₪",2
הנשיא 60,85,09/03/2022,"4,250,000 ₪",11687-15-11,דירת גן,5,ראשונה,1962,"50,000 ₪",3
הנשיא 2,75.5,04/03/2022,"1,360,000 ₪",11718-11-4,דירה בבית קומות,3,שניה,1960,"18,133 ₪",3
הנשיא 2,75.5,20/03/2011,"935,000 ₪",11718-11-4,דירה בבית קומות,3,שניה,1960,"18,133 ₪",3
בית אל 6,76.21,23/02/2022,"1,334,000 ₪",11113-10-1,דירה בבית קומות,4,ראשונה,1960,"17,553 ₪",5
בית אל 6,76.21,03/03/2016,"1,340,000 ₪",11113-10-1,דירה בבית קומות,4,ראשונה,1960,"17,553 ₪",5
בית אל 6,76.21,06/08/2013,"1,025,000 ₪",11113-10-1,דירה בבית קומות,4,ראשונה,1960,"17,553 ₪",5
בית אל 6,76.21,21/01/2013,"635,000 ₪",11113-10-1,דירה בבית קומות,4,ראשונה,1960,"17,553 ₪",5
ללא כתובת,108.1,16/02/2022,"2,150,000 ₪",10812-5-2,דירה בבית קומות,4,קרקע+ראשונה,0,"19,889 ₪",0
התשבי 2,75,16/02/2022,"1,525,000 ₪",11113-15-4,דירת גן,3,שניה,1960,"20,333 ₪",2
שומרון 3,128.14,10/02/2022,"1,900,000 ₪",11688-25-5,דירה בבית קומות,5,שניה,1943,"14,844 ₪",2
שומרון 3,128.14,16/06/2009,"1,340,000 ₪",11688-25-5,דירה בבית קומות,5,שניה,1943,"14,844 ₪",2
שומרון 3,128.14,20/07/2005,"1,028,000 ₪",11688-25-5,דירה בבית קומות,5,שניה,1943,"14,844 ₪",2
שונמית 20,92.48,08/02/2022,"1,540,000 ₪",12596-5-9,דירה בבית קומות,4,חמישית,1970,"16,739 ₪",5
שונמית 20,92.48,14/04/2015,"1,152,000 ₪",12596-5-9,דירה בבית קומות,4,חמישית,1970,"16,739 ₪",5
בית אל 24,96.8,01/02/2022,"1,390,000 ₪",11114-13-3,דירה בבית קומות,3,שניה,1970,"14,360 ₪",3
עובדיה 10,134,30/01/2022,"2,400,000 ₪",11719-21-4,דירה בבית קומות,5,חמישית,2021,"17,910 ₪",2
