כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
רוטשילד 49,61.5,08/07/2004,"331,000 ₪",10825-45-14,דירה בבית קומות,3,שלישית,1960,"14,754 ₪",4
אחז 3,72.4,26/11/2021,"1,200,000 ₪",10825-62-1,דירה בבית קומות,3,ראשונה,1940,"16,575 ₪",3
רוטשילד 51,41.9,26/11/2021,"737,000 ₪",10825-46-14,דירה בבית קומות,2,קומה 4,1950,"17,976 ₪",5
רוטשילד 51,41.9,06/08/2017,"651,000 ₪",10825-46-14,דירה בבית קומות,2,קומה 4,1950,"17,976 ₪",5
רוטשילד 51,41.9,18/02/2013,"420,000 ₪",10825-46-14,דירה בבית קומות,2,קומה 4,1950,"17,976 ₪",5
המגינים 137,59.24,22/11/2021,"980,000 ₪",10825-99-24,דירת גן,3,שישית,1980,"16,543 ₪",9
רוטשילד 49,58,17/11/2021,"800,000 ₪",10825-45-5,דירה בבית קומות,3,שלישית,1960,"13,793 ₪",4
רוטשילד 9,74.65,14/11/2021,"885,000 ₪",10917-5-58,דירה בבית קומות,3,שלישית,1960,"11,959 ₪",4
רוטשילד 9,74.65,19/02/2017,"732,300 ₪",10917-5-58,דירה בבית קומות,3,שלישית,1960,"11,959 ₪",4
רוטשילד 67,58,14/11/2021,"800,000 ₪",10825-51-4,דירה בבית קומות,3,שניה,1960,"13,793 ₪",4
רוטשילד 67,58,15/07/2008,"295,000 ₪",10825-51-4,דירה בבית קומות,3,שניה,1960,"13,793 ₪",4
שדה יצחק 34,61.5,09/11/2021,"760,000 ₪",10825-69-12,דירה בבית קומות,3,שניה,1960,"12,358 ₪",4
רינה 8,73.29,07/11/2021,"1,010,000 ₪",10917-5-14,דירה בבית קומות,3,ראשונה,1960,"13,781 ₪",4
רוטשילד 31,43.1,04/11/2021,"650,000 ₪",10917-72-12,דירה בבית קומות,2,שלישית,1950,"15,116 ₪",4
רוטשילד 31,43.1,07/12/2017,"510,000 ₪",10917-72-12,דירה בבית קומות,2,שלישית,1950,"15,116 ₪",4
רוטשילד 31,43.1,04/11/2021,חלק נמכר,10917-72-12,דירה בבית קומות,2,שלישית,1950,"15,116 ₪",4
רוטשילד 31,43.1,מחיר,1,10917-72-12,דירה בבית קומות,2,שלישית,1950,"15,116 ₪",4
רוטשילד 31,43.1,50%,"325,000 ₪",10917-72-12,דירה בבית קומות,2,שלישית,1950,"15,116 ₪",4
רוטשילד 31,43.1,2,50%,10917-72-12,דירה בבית קומות,2,שלישית,1950,"15,116 ₪",4
רוטשילד 31,43.1,"325,000 ₪","650,000 ₪",10917-72-12,דירה בבית קומות,2,שלישית,1950,"15,116 ₪",4
רוטשילד 9,99.58,31/10/2021,"1,180,000 ₪",10917-5-74,דירה בבית קומות,4,שלישית,1960,"11,919 ₪",4
רוטשילד 9,99.58,06/08/2015,"900,000 ₪",10917-5-74,דירה בבית קומות,4,שלישית,1960,"11,919 ₪",4
רוטשילד 49,61.5,20/10/2021,"835,000 ₪",10825-45-16,דירה בבית קומות,3,רביעית,1960,"13,577 ₪",4
שדה יצחק 34,61.5,19/10/2021,"750,000 ₪",10825-69-32,דירה בבית קומות,3,רביעית,1960,"12,195 ₪",4
רוטשילד 61,62.68,06/10/2021,"600,000 ₪",10825-49-32,דירה בבית קומות,3,רביעית,1960,"9,677 ₪",4
רוטשילד 61,62.68,09/08/2010,"320,000 ₪",10825-49-32,דירה בבית קומות,3,רביעית,1960,"9,677 ₪",4
רוטשילד 61,62.68,12/12/2002,"335,000 ₪",10825-49-32,דירה בבית קומות,3,רביעית,1960,"9,677 ₪",4
אלנבי 86,62.68,01/10/2021,"650,000 ₪",10825-56-2,דירה בבית קומות,3,ראשונה,1960,"10,370 ₪",4
המגינים 135,78.94,02/09/2021,"1,150,000 ₪",10825-100-23,דירה בבית קומות,4,שישית,1970,"14,744 ₪",9
המגינים 135,78.94,21/08/2014,"890,000 ₪",10825-100-23,דירה בבית קומות,4,שישית,1970,"14,744 ₪",9
המגינים 135,78.94,25/08/1998,"651,000 ₪",10825-100-23,דירה בבית קומות,4,שישית,1970,"14,744 ₪",9
אלנבי 86,62.68,25/08/2021,"900,000 ₪",10825-56-27,דירה בבית קומות,3,שלישית,1960,"14,516 ₪",4
אלנבי 86,62.68,04/01/2002,"458,000 ₪",10825-56-27,דירה בבית קומות,3,שלישית,1960,"14,516 ₪",4
