כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
משמר הגבול 9,30.9,21/03/2000,"229,000 ₪",11191-69-29,דירה בבית קומות,2,שניה,1950,"19,667 ₪",3
קרן היסוד 50,70,26/02/2019,"985,000 ₪",11190-43-17,דירה בבית קומות,3,חמישית,1970,"14,071 ₪",8
"פלמ""ח 16",115,30/01/2019,"2,120,000 ₪",11191-90-12,דירה בבית קומות,5,רביעית,1960,"18,435 ₪",3
"פלמ""ח 38",54.25,30/01/2019,"950,000 ₪",11191-168-17,דירה בבית קומות,3,שלישית,1960,"17,593 ₪",3
"פלמ""ח 38",54.25,07/06/2010,"535,000 ₪",11191-168-17,דירה בבית קומות,3,שלישית,1960,"17,593 ₪",3
"פלמ""ח 38",54.25,24/07/2003,"482,000 ₪",11191-168-17,דירה בבית קומות,3,שלישית,1960,"17,593 ₪",3
"פלמ""ח 38",54.25,24/06/1998,"574,000 ₪",11191-168-17,דירה בבית קומות,3,שלישית,1960,"17,593 ₪",3
"פלמ""ח 3",57.76,09/01/2019,"1,000,000 ₪",11191-82-2,דירה בבית קומות,2,קרקע,1950,"17,544 ₪",2
"פלמ""ח 3",57.76,16/06/2004,"608,000 ₪",11191-82-2,דירה בבית קומות,2,קרקע,1950,"17,544 ₪",2
קרן היסוד 25,96.72,27/12/2018,"1,540,000 ₪",11191-195-59,דירה בבית קומות,4,ראשונה,1980,"15,922 ₪",5
ללא כתובת,123,25/12/2018,"2,200,000 ₪",12687-37-2,דירה בבית קומות,5,לא ידוע,0,"17,886 ₪",0
הראל 15,140,16/12/2018,"2,200,000 ₪",11191-13-8,דירה בבית קומות,5,שניה,1970,"15,714 ₪",3
הראל 15,138,06/12/2018,"2,170,000 ₪",11191-13-7,דירה בבית קומות,5,ראשונה,1970,"15,725 ₪",3
משמר הגבול 3,103,26/11/2018,"1,880,000 ₪",11191-162-6,דירה בבית קומות,4,ראשונה,2017,"18,252 ₪",3
ללא כתובת,100,26/11/2018,"1,285,000 ₪",12688-29-1,דירה בבית קומות,4,שלישית,0,"12,850 ₪",0
"פלמ""ח 43",118,19/11/2018,"2,317,000 ₪",11191-50-16,דירה בבית קומות,5,חמישית,2020,"19,636 ₪",5
הראל 11,112.36,06/11/2018,"1,715,000 ₪",11191-11-3,דירה בבית קומות,5,שניה,1970,"15,263 ₪",4
חטיבת עודד 6,62,16/10/2018,"1,120,000 ₪",11191-33-27,דירה בבית קומות,3,רביעית,1970,"18,065 ₪",6
משמר הגבול 14,30.9,10/10/2018,"640,000 ₪",11191-23-35,דירה בבית קומות,1.5,שלישית,1970,"20,712 ₪",3
קרן היסוד 50,84.2,09/10/2018,"1,335,000 ₪",11190-43-25,דירה בבית קומות,4,שביעית,1970,"15,893 ₪",8
קרן היסוד 50,84.2,20/10/2009,"742,000 ₪",11190-43-25,דירה בבית קומות,4,שביעית,1970,"15,893 ₪",8
חטיבת עודד 2,70,13/09/2018,"870,000 ₪",11191-36-1,דירה בבית קומות,3,לא ידוע,1970,"12,429 ₪",2
קרן היסוד 46,64.8,11/09/2018,"970,000 ₪",11190-26-3,דירה בבית קומות,3,ראשונה,1970,"15,156 ₪",8
קרן היסוד 46,64.8,19/06/2008,"330,000 ₪",11190-26-3,דירה בבית קומות,3,ראשונה,1970,"15,156 ₪",8
קרן היסוד 46,64.8,11/09/2018,חלק נמכר,11190-26-3,דירה בבית קומות,3,ראשונה,1970,"15,156 ₪",8
קרן היסוד 46,64.8,מחיר,1,11190-26-3,דירה בבית קומות,3,ראשונה,1970,"15,156 ₪",8
קרן היסוד 46,64.8,50%,"485,000 ₪",11190-26-3,דירה בבית קומות,3,ראשונה,1970,"15,156 ₪",8
קרן היסוד 46,64.8,2,50%,11190-26-3,דירה בבית קומות,3,ראשונה,1970,"15,156 ₪",8
קרן היסוד 46,64.8,"485,000 ₪","970,000 ₪",11190-26-3,דירה בבית קומות,3,ראשונה,1970,"15,156 ₪",8
